,file_name,compile_time,run_time,status
102,62_percolation.sy,108.21008682250977,15.224218368530273,AC
103,63_big_int_mul.sy,71.59900665283203,14.68205451965332,AC
104,64_calculator.sy,261.26813888549805,15.312910079956055,AC
105,65_color.sy,249.85623359680176,79.82206344604492,AC
106,66_exgcd.sy,34.70182418823242,13.266801834106445,AC
107,67_reverse_output.sy,26.473283767700195,16.129255294799805,AC
108,68_brainfk.sy,86.06219291687012,16.703367233276367,AC
109,69_expr_eval.sy,140.4745578765869,15.403985977172852,AC
110,70_dijkstra.sy,75.89602470397949,15.761852264404297,AC
111,71_full_conn.sy,276.59034729003906,16.045808792114258,AC
112,72_hanoi.sy,33.86044502258301,15.440702438354492,AC
113,73_int_io.sy,46.67043685913086,15.35654067993164,AC
114,74_kmp.sy,59.232234954833984,15.071868896484375,AC
115,75_max_flow.sy,81.01034164428711,14.915227890014648,AC
116,76_n_queens.sy,55.579185485839844,15.577316284179688,AC
117,77_substr.sy,67.11077690124512,14.136552810668945,AC
118,78_side_effect.sy,45.26114463806152,14.311552047729492,AC
119,79_var_name.sy,31.850337982177734,14.346837997436523,AC
120,80_chaos_token.sy,38.71965408325195,14.49728012084961,AC
121,81_skip_spaces.sy,28.48076820373535,13.967275619506836,AC
122,82_long_func.sy,3383.331060409546,19.17862892150879,AC
123,83_long_array.sy,74.38063621520996,14.456510543823242,AC
124,84_long_array2.sy,34.604549407958984,14.485359191894531,AC
125,85_long_code.sy,183.6252212524414,14.255523681640625,AC
126,86_long_code2.sy,12117.315769195557,22.03989028930664,AC
127,87_many_params.sy,139.73188400268555,14.944314956665039,AC
128,88_many_params2.sy,46.53358459472656,13.792037963867188,AC
129,89_many_globals.sy,76.75576210021973,15.862226486206055,AC
130,90_many_locals.sy,45.07184028625488,14.388322830200195,AC
131,91_many_locals2.sy,48.94375801086426,16.00503921508789,AC
132,92_register_alloc.sy,95.03769874572754,15.543937683105469,AC
133,93_nested_calls.sy,75.79326629638672,15.76995849609375,AC
134,94_nested_loops.sy,158.9486598968506,15.074014663696289,AC
135,95_float.sy,100.73637962341309,17.621994018554688,AC
136,96_matrix_add.sy,59.761762619018555,14.703512191772461,AC
137,97_matrix_sub.sy,59.30471420288086,14.30368423461914,AC
138,98_matrix_mul.sy,78.79281044006348,14.849185943603516,AC
139,99_matrix_tran.sy,59.20219421386719,14.911890029907227,AC
