,file_name,compile_time,run_time,status
62,31_many_indirections.c,114.46785926818848,14.176607131958008,AC
63,31_while_if_test1.c,109.95984077453613,11.387348175048828,AC
64,32_many_params3.c,192.94476509094238,12.1002197265625,AC
65,32_while_if_test2.c,108.3686351776123,11.54637336730957,AC
66,33_multi_branch.c,126.94025039672852,17.120361328125,AC
67,33_while_if_test3.c,97.85127639770508,11.645793914794922,AC
68,34_arr_expr_len.c,105.79633712768555,11.5814208984375,AC
69,34_multi_loop.c,112.19525337219238,1794.9590682983398,AC
70,35_math.c,135.07771492004395,16.457080841064453,WA
71,35_op_priority1.c,109.28463935852051,11.84988021850586,AC
72,36_op_priority2.c,93.62983703613281,12.030601501464844,AC
73,36_rotate.c,112.12587356567383,113.42978477478027,WA
74,37_dct.c,127.70724296569824,29.312610626220703,WA
75,37_op_priority3.c,103.76548767089844,11.539697647094727,AC
76,38_light2d.c,118.88813972473145,4072.5350379943848,AC
77,38_op_priority4.c,100.93903541564941,14.316797256469727,AC
78,39_fp_params.c,163.67554664611816,17.27747917175293,WA
79,39_op_priority5.c,105.52000999450684,14.14942741394043,AC
80,40_unary_op.c,93.40786933898926,12.058734893798828,AC
81,41_unary_op2.c,106.1861515045166,14.5111083984375,AC
82,42_empty_stmt.c,114.24064636230469,11.982917785644531,AC
83,43_logi_assign.c,95.88193893432617,14.10984992980957,AC
84,44_stmt_expr.c,100.27313232421875,14.155864715576172,AC
85,45_comment1.c,97.76186943054199,11.788129806518555,AC
86,46_hex_defn.c,100.3272533416748,11.586427688598633,AC
87,47_hex_oct_add.c,106.30321502685547,11.927127838134766,AC
88,48_assign_complex_expr.c,94.77090835571289,14.67752456665039,AC
89,49_if_complex_expr.c,103.50251197814941,14.019012451171875,AC
90,50_short_circuit.c,120.1012134552002,14.296531677246094,AC
91,51_short_circuit3.c,111.38010025024414,14.40739631652832,AC
92,52_scope.c,115.60559272766113,13.382911682128906,AC
93,53_scope2.c,109.4198226928711,14.009237289428711,AC
94,54_hidden_var.c,101.73702239990234,14.09912109375,AC
95,55_sort_test1.c,100.3577709197998,13.760805130004883,AC
96,56_sort_test2.c,124.7251033782959,13.947248458862305,AC
97,57_sort_test3.c,106.7962646484375,13.237714767456055,AC
98,58_sort_test4.c,103.52635383605957,14.226198196411133,AC
99,59_sort_test5.c,105.83853721618652,13.786792755126953,AC
100,60_sort_test6.c,125.66375732421875,14.202594757080078,AC
101,61_sort_test7.c,113.59429359436035,15.066862106323242,AC
102,62_percolation.c,105.27849197387695,14.42408561706543,AC
103,63_big_int_mul.c,107.09142684936523,13.979434967041016,AC
104,64_calculator.c,161.0732078552246,23.73194694519043,AC
105,65_color.c,162.60695457458496,29.832124710083008,AC
106,66_exgcd.c,100.31318664550781,13.930082321166992,AC
107,67_reverse_output.c,100.27217864990234,14.473676681518555,AC
108,68_brainfk.c,102.00715065002441,15.484333038330078,AC
109,69_expr_eval.c,120.5756664276123,15.065670013427734,AC
110,70_dijkstra.c,121.02437019348145,15.596389770507812,AC
111,71_full_conn.c,145.2019214630127,14.800548553466797,AC
112,72_hanoi.c,106.76693916320801,15.199899673461914,AC
113,73_int_io.c,106.83512687683105,15.196084976196289,AC
114,74_kmp.c,107.4972152709961,14.518260955810547,AC
115,75_max_flow.c,112.00118064880371,15.34724235534668,AC
116,76_n_queens.c,123.1229305267334,15.360593795776367,AC
117,77_substr.c,126.75046920776367,14.644861221313477,AC
118,78_side_effect.c,99.1668701171875,13.709545135498047,AC
119,79_var_name.c,101.63617134094238,13.589620590209961,AC
120,80_chaos_token.c,105.21078109741211,14.082908630371094,AC
121,81_skip_spaces.c,103.70922088623047,14.1754150390625,AC
122,82_long_func.c,181.5342903137207,14.995574951171875,AC
123,83_long_array.c,112.90359497070312,14.458417892456055,AC
124,84_long_array2.c,116.66202545166016,14.113426208496094,AC
125,85_long_code.c,144.9868679046631,14.184951782226562,AC
126,86_long_code2.c,114.95780944824219,11.941909790039062,AC
127,87_many_params.c,129.77862358093262,19.06609535217285,AC
128,88_many_params2.c,128.57675552368164,14.07003402709961,AC
129,89_many_globals.c,111.0541820526123,14.228105545043945,AC
130,90_many_locals.c,92.99302101135254,13.923168182373047,AC
131,91_many_locals2.c,112.26391792297363,15.514373779296875,AC
132,92_register_alloc.c,115.80729484558105,15.105247497558594,AC
133,93_nested_calls.c,111.32407188415527,15.009880065917969,AC
134,94_nested_loops.c,132.17997550964355,15.403985977172852,AC
135,95_float.c,130.59210777282715,15.879631042480469,WA
136,96_matrix_add.c,115.23914337158203,15.129804611206055,AC
137,97_matrix_sub.c,100.99005699157715,13.994455337524414,AC
138,98_matrix_mul.c,101.65023803710938,14.714479446411133,AC
139,99_matrix_tran.c,100.29220581054688,13.953208923339844,AC
